2163,1126562,-10410,0,0
2164,1127083,-9369,0,0
2165,1127604,-7967,0,0
2166,1128125,-6260,0,0
2167,1128646,-4312,0,0
2168,1129167,-2198,0,0
2169,1129688,0,0,0
2170,1130208,2198,0,0
2171,1130729,4312,0,0
2172,1131250,6260,0,0
2173,1131771,7967,0,0
2174,1132292,9369,0,0
2175,1132812,10410,0,0
2176,1133333,11051,0,0
2177,1133854,11268,0,0
2178,1134375,11051,0,0
2179,1134896,10410,0,0
2180,1135417,9369,0,0
2181,1135938,7967,0,0
2182,1136458,6260,0,0
2183,1136979,4312,0,0
2184,1137500,2198,0,0
2185,1138021,0,0,0
2186,1138542,-2198,0,0
2187,1139062,-4312,0,0
2188,1139583,-6260,0,0
2189,1140104,-7967,0,0
2190,1140625,-9369,0,0
2191,1141146,-10410,0,0
2192,1141667,-11051,0,0
2193,1142188,-11268,0,0
2194,1142708,-11051,0,0
2195,1143229,-10410,0,0
2196,1143750,-9369,0,0
2197,1144271,-7967,0,0
2198,1144792,-6260,0,0
2199,1145312,-4312,0,0
2200,1145833,-2198,0,0
2201,1146354,0,0,0
2202,1146875,2198,0,0
2203,1147396,4312,0,0
2204,1147917,6260,0,0
2205,1148438,7967,0,0
2206,1148958,9369,0,0
2207,1149479,10410,0,0
2208,1150000,11051,0,0
2209,1150521,11268,0,0
2210,1151042,11051,0,0
2211,1151562,10410,0,0
2212,1152083,9369,0,0
2213,1152604,7967,0,0
2214,1153125,6260,0,0
2215,1153646,4312,0,0
2216,1154167,2198,0,0
2217,1154688,0,0,0
2218,1155208,-2198,0,0
2219,1155729,-4312,0,0
2220,1156250,-6260,0,0
2221,1156771,-7967,0,0
2222,1157292,-9369,0,0
2223,1157812,-10410,0,0
2224,1158333,-11051,0,0
2225,1158854,-11268,0,0
2226,1159375,-11051,0,0
2227,1159896,-10410,0,0
2228,1160417,-9369,0,0
2229,1160938,-7967,0,0
2230,1161458,-6260,0,0
2231,1161979,-4312,0,0
2232,1162500,-2198,0,0
2233,1163021,0,0,0
2234,1163542,2198,0,0
2235,1164062,4312,0,0
2236,1164583,6260,0,0
2237,1165104,7967,0,0
2238,1165625,9369,0,0
2239,1166146,10410,0,0
2240,1166667,11051,0,0
2241,1167188,11268,0,0
2242,1167708,11051,0,0
2243,1168229,10410,0,0
2244,1168750,9369,0,0
2245,1169271,7967,0,0
2246,1169792,6260,0,0
2247,1170312,4312,0,0
2248,1170833,2198,0,0
2249,1171354,0,0,0
2250,1171875,-2198,0,0
2251,1172396,-4312,0,0
2252,1172917,-6260,0,0
2253,1173438,-7967,0,0
2254,1173958,-9369,0,0
2255,1174479,-10410,0,0
2256,1175000,-11051,0,0
2257,1175521,-11268,0,0
2258,1176042,-11051,0,0
2259,1176562,-10410,0,0
2260,1177083,-9369,0,0
2261,1177604,-7967,0,0
2262,1178125,-6260,0,0
2263,1178646,-4312,0,0
2264,1179167,-2198,0,0
2265,1179688,0,0,0
2266,1180208,2198,0,0
2267,1180729,4312,0,0
2268,1181250,6260,0,0
2269,1181771,7967,0,0
2270,1182292,9369,0,0
2271,1182812,10410,0,0
2272,1183333,11051,0,0
2273,1183854,11268,0,0
2274,1184375,11051,0,0
2275,1184896,10410,0,0
2276,1185417,9369,0,0
2277,1185938,7967,0,0
2278,1186458,6260,0,0
2279,1186979,4312,0,0
2280,1187500,2198,0,0
2281,1188021,0,0,0
2282,1188542,-2198,0,0
2283,1189062,-4312,0,0
2284,1189583,-6260,0,0
2285,1190104,-7967,0,0
2286,1190625,-9369,0,0
2287,1191146,-10410,0,0
2288,1191667,-11051,0,0
2289,1192188,-11268,0,0
2290,1192708,-11051,0,0
2291,1193229,-10410,0,0
2292,1193750,-9369,0,0
2293,1194271,-7967,0,0
2294,1194792,-6260,0,0
2295,1195312,-4312,0,0
2296,1195833,-2198,0,0
2297,1196354,0,0,0
2298,1196875,2198,0,0
2299,1197396,4312,0,0
2300,1197917,6260,0,0
2301,1198438,7967,0,0
2302,1198958,9369,0,0
2303,1199479,10410,0,0
2304,1200000,11051,0,0
2305,1200521,11268,0,0
2306,1201042,11051,0,0
2307,1201562,10410,0,0
2308,1202083,9369,0,0
2309,1202604,7967,0,0
2310,1203125,6260,0,0
2311,1203646,4312,0,0
2312,1204167,2198,0,0
2313,1204688,0,0,0
2314,1205208,-2198,0,0
2315,1205729,-4312,0,0
2316,1206250,-6260,0,0
2317,1206771,-7967,0,0
2318,1207292,-9369,0,0
2319,1207812,-10410,0,0
2320,1208333,-11051,0,0
2321,1208854,-11268,0,0
2322,1209375,-11051,0,0
2323,1209896,-10410,0,0
2324,1210417,-9369,0,0
2325,1210938,-7967,0,0
2326,1211458,-6260,0,0
2327,1211979,-4312,0,0
2328,1212500,-2198,0,0
2329,1213021,0,0,0
2330,1213542,2198,0,0
2331,1214062,4312,0,0
2332,1214583,6260,0,0
2333,1215104,7967,0,0
2334,1215625,9369,0,0
2335,1216146,10410,0,0
2336,1216667,11051,0,0
2337,1217188,11268,0,0
2338,1217708,11051,0,0
2339,1218229,10410,0,0
2340,1218750,9369,0,0
2341,1219271,7967,0,0
2342,1219792,6260,0,0
2343,1220312,4312,0,0
2344,1220833,2198,0,0
2345,1221354,0,0,0
2346,1221875,-2198,0,0
2347,1222396,-4312,0,0
2348,1222917,-6260,0,0
2349,1223438,-7967,0,0
2350,1223958,-9369,0,0
2351,1224479,-10410,0,0
2352,1225000,-11051,0,0
2353,1225521,-11268,0,0
2354,1226042,-11051,0,0
2355,1226562,-10410,0,0
2356,1227083,-9369,0,0
2357,1227604,-7967,0,0
2358,1228125,-6260,0,0
2359,1228646,-4312,0,0
2360,1229167,-2198,0,0
2361,1229688,0,0,0
2362,1230208,2198,0,0
2363,1230729,4312,0,0
2364,1231250,6260,0,0
2365,1231771,7967,0,0
2366,1232292,9369,0,0
2367,1232812,10410,0,0
2368,1233333,11051,0,0
2369,1233854,11268,0,0
2370,1234375,11051,0,0
2371,1234896,10410,0,0
2372,1235417,9369,0,0
2373,1235938,7967,0,0
2374,1236458,6260,0,0
2375,1236979,4312,0,0
2376,1237500,2198,0,0
2377,1238021,0,0,0
2378,1238542,-2198,0,0
2379,1239062,-4312,0,0
2380,1239583,-6260,0,0
2381,1240104,-7967,0,0
2382,1240625,-9369,0,0
2383,1241146,-10410,0,0
2384,1241667,-11051,0,0
2385,1242188,-11268,0,0
2386,1242708,-11051,0,0
2387,1243229,-10410,0,0
2388,1243750,-9369,0,0
2389,1244271,-7967,0,0
2390,1244792,-6260,0,0
2391,1245312,-4312,0,0
2392,1245833,-2198,0,0
2393,1246354,0,0,0
2394,1246875,2198,0,0
2395,1247396,4312,0,0
2396,1247917,6260,0,0
2397,1248438,7967,0,0
2398,1248958,9369,0,0
2399,1249479,10410,0,0
2400,1250000,11051,0,0
2401,1250521,11268,0,0
2402,1251042,11051,0,0
2403,1251562,10410,0,0
2404,1252083,9369,0,0
2405,1252604,7967,0,0
2406,1253125,6260,0,0
2407,1253646,4312,0,0
2408,1254167,2198,0,0
2409,1254688,0,0,0
2410,1255208,-2198,0,0
2411,1255729,-4312,0,0
2412,1256250,-6260,0,0
2413,1256771,-7967,0,0
2414,1257292,-9369,0,0
2415,1257812,-10410,0,0
2416,1258333,-11051,0,0
2417,1258854,-11268,0,0
2418,1259375,-11051,0,0
2419,1259896,-10410,0,0
2420,1260417,-9369,0,0
2421,1260938,-7967,0,0
2422,1261458,-6260,0,0
2423,1261979,-4312,0,0
2424,1262500,-2198,0,0
2425,1263021,0,0,0
2426,1263542,2198,0,0
2427,1264062,4312,0,0
2428,1264583,6260,0,0
2429,1265104,7967,0,0
2430,1265625,9369,0,0
2431,1266146,10410,0,0
2432,1266667,11051,0,0
2433,1267188,11268,0,0
2434,1267708,11051,0,0
2435,1268229,10410,0,0
2436,1268750,9369,0,0
2437,1269271,7967,0,0
2438,1269792,6260,0,0
2439,1270312,4312,0,0
2440,1270833,2198,0,0
2441,1271354,0,0,0
2442,1271875,-2198,0,0
2443,1272396,-4312,0,0
2444,1272917,-6260,0,0
2445,1273438,-7967,0,0
2446,1273958,-9369,0,0
2447,1274479,-10410,0,0
2448,1275000,-11051,0,0
2449,1275521,-11268,0,0
2450,1276042,-11051,0,0
2451,1276562,-10410,0,0
2452,1277083,-9369,0,0
2453,1277604,-7967,0,0
2454,1278125,-6260,0,0
2455,1278646,-4312,0,0
2456,1279167,-2198,0,0
2457,1279688,0,0,0
2458,1280208,2198,0,0
2459,1280729,4312,0,0
2460,1281250,6260,0,0
2461,1281771,7967,0,0
2462,1282292,9369,0,0
2463,1282812,10410,0,0
2464,1283333,11051,0,0
2465,1283854,11268,0,0
2466,1284375,11051,0,0
2467,1284896,10410,0,0
2468,1285417,9369,0,0
2469,1285938,7967,0,0
2470,1286458,6260,0,0
2471,1286979,4312,0,0
2472,1287500,2198,0,0
2473,1288021,0,0,0
2474,1288542,-2198,0,0
2475,1289062,-4312,0,0
2476,1289583,-6260,0,0
2477,1290104,-7967,0,0
2478,1290625,-9369,0,0
2479,1291146,-10410,0,0
2480,1291667,-11051,0,0
2481,1292188,-11268,0,0
2482,1292708,-11051,0,0
2483,1293229,-10410,0,0
2484,1293750,-9369,0,0
2485,1294271,-7967,0,0
2486,1294792,-6260,0,0
2487,1295312,-4312,0,0
2488,1295833,-2198,0,0
2489,1296354,0,0,0
2490,1296875,2198,0,0
2491,1297396,4312,0,0
2492,1297917,6260,0,0
2493,1298438,7967,0,0
2494,1298958,9369,0,0
2495,1299479,10410,0,0
2496,1300000,11051,0,0
2497,1300521,11268,0,0
2498,1301042,11051,0,0
2499,1301562,10410,0,0
2500,1302083,9369,0,0
2501,1302604,7967,0,0
2502,1303125,6260,0,0
2503,1303646,4312,0,0
2504,1304167,2198,0,0
2505,1304688,0,0,0
2506,1305208,-2198,0,0
2507,1305729,-4312,0,0
2508,1306250,-6260,0,0
2509,1306771,-7967,0,0
2510,1307292,-9369,0,0
2511,1307812,-10410,0,0
2512,1308333,-11051,0,0
2513,1308854,-11268,0,0
2514,1309375,-11051,0,0
2515,1309896,-10410,0,0
2516,1310417,-9369,0,0
2517,1310938,-7967,0,0
2518,1311458,-6260,0,0
2519,1311979,-4312,0,0
2520,1312500,-2198,0,0
2521,1313021,0,0,0
2522,1313542,2198,0,0
2523,1314062,4312,0,0
2524,1314583,6260,0,0
2525,1315104,7967,0,0
2526,1315625,9369,0,0
2527,1316146,10410,0,0
2528,1316667,11051,0,0
2529,1317188,11268,0,0
2530,1317708,11051,0,0
2531,1318229,10410,0,0
2532,1318750,9369,0,0
2533,1319271,7967,0,0
2534,1319792,6260,0,0
2535,1320312,4312,0,0
2536,1320833,2198,0,0
2537,1321354,0,0,0
2538,1321875,-2198,0,0
2539,1322396,-4312,0,0
2540,1322917,-6260,0,0
2541,1323438,-7967,0,0
2542,1323958,-9369,0,0
2543,1324479,-10410,0,0
2544,1325000,-11051,0,0
2545,1325521,-11268,0,0
2546,1326042,-11051,0,0
2547,1326562,-10410,0,0
2548,1327083,-9369,0,0
2549,1327604,-7967,0,0
2550,1328125,-6260,0,0
2551,1328646,-4312,0,0
2552,1329167,-2198,0,0
2553,1329688,0,0,0
2554,1330208,2198,0,0
2555,1330729,4312,0,0
2556,1331250,6260,0,0
2557,1331771,7967,0,0
2558,1332292,9369,0,0
2559,1332812,10410,0,0
2560,1333333,11051,0,0
2561,1333854,11268,0,0
2562,1334375,11051,0,0
2563,1334896,10410,0,0
2564,1335417,9369,0,0
2565,1335938,7967,0,0
2566,1336458,6260,0,0
2567,1336979,4312,0,0
2568,1337500,2198,0,0
2569,1338021,0,0,0
2570,1338542,-2198,0,0
2571,1339062,-4312,0,0
2572,1339583,-6260,0,0
2573,1340104,-7967,0,0
2574,1340625,-9369,0,0
2575,1341146,-10410,0,0
2576,1341667,-11051,0,0
2577,1342188,-11268,0,0
2578,1342708,-11051,0,0
2579,1343229,-10410,0,0
2580,1343750,-9369,0,0
2581,1344271,-7967,0,0
2582,1344792,-6260,0,0
2583,1345312,-4312,0,0
2584,1345833,-2198,0,0
2585,1346354,0,0,0
2586,1346875,2198,0,0
2587,1347396,4312,0,0
2588,1347917,6260,0,0
2589,1348438,7967,0,0
2590,1348958,9369,0,0
2591,1349479,10410,0,0
2592,1350000,11051,0,0
2593,1350521,11268,0,0
2594,1351042,11051,0,0
2595,1351562,10410,0,0
2596,1352083,9369,0,0
2597,1352604,7967,0,0
2598,1353125,6260,0,0
2599,1353646,4312,0,0
2600,1354167,2198,0,0
2601,1354688,0,0,0
2602,1355208,-2198,0,0
2603,1355729,-4312,0,0
2604,1356250,-6260,0,0
2605,1356771,-7967,0,0
2606,1357292,-9369,0,0
2607,1357812,-10410,0,0
2608,1358333,-11051,0,0
2609,1358854,-11268,0,0
2610,1359375,-11051,0,0
2611,1359896,-10410,0,0
2612,1360417,-9369,0,0
2613,1360938,-7967,0,0
2614,1361458,-6260,0,0
2615,1361979,-4312,0,0
2616,1362500,-2198,0,0
2617,1363021,0,0,0
2618,1363542,2198,0,0
2619,1364062,4312,0,0
2620,1364583,6260,0,0
2621,1365104,7967,0,0
2622,1365625,9369,0,0
2623,1366146,10410,0,0
2624,1366667,11051,0,0
2625,1367188,11268,0,0
2626,1367708,11051,0,0
2627,1368229,10410,0,0
2628,1368750,9369,0,0
2629,1369271,7967,0,0
2630,1369792,6260,0,0
2631,1370312,4312,0,0
2632,1370833,2198,0,0
2633,1371354,0,0,0
2634,1371875,-2198,0,0
2635,1372396,-4312,0,0
2636,1372917,-6260,0,0
2637,1373438,-7967,0,0
2638,1373958,-9369,0,0
2639,1374479,-10410,0,0
2640,1375000,-11051,0,0
2641,1375521,-11268,0,0
2642,1376042,-11051,0,0
2643,1376562,-10410,0,0
2644,1377083,-9369,0,0
2645,1377604,-7967,0,0
2646,1378125,-6260,0,0
2647,1378646,-4312,0,0
2648,1379167,-2198,0,0
2649,1379688,0,0,0
2650,1380208,2198,0,0
2651,1380729,4312,0,0
2652,1381250,6260,0,0
2653,1381771,7967,0,0
2654,1382292,9369,0,0
2655,1382812,10410,0,0
2656,1383333,11051,0,0
2657,1383854,11268,0,0
2658,1384375,11051,0,0
2659,1384896,10410,0,0
2660,1385417,9369,0,0
2661,1385938,7967,0,0
2662,1386458,6260,0,0
2663,1386979,4312,0,0
2664,1387500,2198,0,0
2665,1388021,0,0,0
2666,1388542,-2198,0,0
2667,1389062,-4312,0,0
2668,1389583,-6260,0,0
2669,1390104,-7967,0,0
2670,1390625,-9369,0,0
2671,1391146,-10410,0,0
2672,1391667,-11051,0,0
2673,1392188,-11268,0,0
2674,1392708,-11051,0,0
2675,1393229,-10410,0,0
2676,1393750,-9369,0,0
2677,1394271,-7967,0,0
2678,1394792,-6260,0,0
2679,1395312,-4312,0,0
2680,1395833,-2198,0,0
2681,1396354,0,0,0
2682,1396875,2198,0,0
2683,1397396,4312,0,0
2684,1397917,6260,20,0
2685,1398438,7967,47,0
2686,1398958,9369,70,0
2687,1399479,10410,86,0
2688,1400000,11051,97,0
2689,1400521,11268,100,0
2690,1401042,11051,97,0
2691,1401562,10410,86,0
2692,1402083,9369,70,0
2693,1402604,7967,47,0
2694,1403125,6260,20,0
2695,1403646,4312,0,0
2696,1404167,2198,0,0
2697,1404688,0,0,0
2698,1405208,-2198,0,0
2699,1405729,-4312,0,0
2700,1406250,-6260,-20,0
2701,1406771,-7967,-47,0
2702,1407292,-9369,-70,0
2703,1407812,-10410,-86,0
2704,1408333,-11051,-97,0
2705,1408854,-11268,-100,0
2706,1409375,-11051,-97,0
2707,1409896,-10410,-86,0
2708,1410417,-9369,-70,0
2709,1410938,-7967,-47,0
2710,1411458,-6260,-20,0
2711,1411979,-4312,0,0
2712,1412500,-2198,0,0
2713,1413021,0,0,0
2714,1413542,2198,0,0
2715,1414062,4312,0,0
2716,1414583,6260,40,0
2717,1415104,7967,95,0
2718,1415625,9369,139,0
2719,1416146,10410,173,0
2720,1416667,11051,193,0
2721,1417188,11268,200,0
2722,1417708,11051,193,0
2723,1418229,10410,173,0
2724,1418750,9369,139,0
2725,1419271,7967,95,0
2726,1419792,6260,40,0
2727,1420312,4312,0,0
2728,1420833,2198,0,0
2729,1421354,0,0,0
2730,1421875,-2198,0,0
2731,1422396,-4312,0,0
2732,1422917,-6260,-40,0
2733,1423438,-7967,-95,0
2734,1423958,-9369,-139,0
2735,1424479,-10410,-173,0
2736,1425000,-11051,-193,0
2737,1425521,-11268,-200,0
2738,1426042,-11051,-193,0
2739,1426562,-10410,-173,0
2740,1427083,-9369,-139,0
2741,1427604,-7967,-95,0
2742,1428125,-6260,-40,0
2743,1428646,-4312,0,0
2744,1429167,-2198,0,0
2745,1429688,0,0,0
2746,1430208,2198,0,0
2747,1430729,4312,0,0
2748,1431250,6260,62,0
2749,1431771,7967,146,0
2750,1432292,9369,215,0
2751,1432812,10410,266,0
2752,1433333,11051,298,0
2753,1433854,11268,308,0
2754,1434375,11051,298,0
2755,1434896,10410,266,0
2756,1435417,9369,215,0
2757,1435938,7967,146,0
2758,1436458,6260,62,0
2759,1436979,4312,0,0
2760,1437500,2198,0,0
2761,1438021,0,0,0
2762,1438542,-2198,0,0
2763,1439062,-4312,0,0
2764,1439583,-6260,-60,0
2765,1440104,-7967,-142,0
2766,1440625,-9369,-209,0
2767,1441146,-10410,-259,0
2768,1441667,-11051,-290,0
2769,1442188,-11268,-300,0
2770,1442708,-11051,-290,0
2771,1443229,-10410,-259,0
2772,1443750,-9369,-209,0
2773,1444271,-7967,-142,0
2774,1444792,-6260,-60,0
2775,1445312,-4312,0,0
2776,1445833,-2198,0,0
2777,1446354,0,0,0
2778,1446875,2198,0,0
2779,1447396,4312,0,0
2780,1447917,6260,80,0
2781,1448438,7967,189,0
2782,1448958,9369,279,0
2783,1449479,10410,345,0
2784,1450000,11051,386,0
2785,1450521,11268,400,0
2786,1451042,11051,386,0
2787,1451562,10410,345,0
2788,1452083,9369,279,0
2789,1452604,7967,189,0
2790,1453125,6260,80,0
2791,1453646,4312,0,0
2792,1454167,2198,0,0
2793,1454688,0,0,0
2794,1455208,-2198,0,0
2795,1455729,-4312,0,0
2796,1456250,-6260,-81,0
2797,1456771,-7967,-191,0
2798,1457292,-9369,-281,0
2799,1457812,-10410,-348,0
2800,1458333,-11051,-389,0
2801,1458854,-11268,-403,0
2802,1459375,-11051,-389,0
2803,1459896,-10410,-348,0
2804,1460417,-9369,-281,0
2805,1460938,-7967,-191,0
2806,1461458,-6260,-81,0
2807,1461979,-4312,0,0
2808,1462500,-2198,0,0
2809,1463021,0,0,0
2810,1463542,2198,0,0
2811,1464062,4312,0,0
2812,1464583,6260,102,0
2813,1465104,7967,240,0
2814,1465625,9369,353,0
2815,1466146,10410,437,0
2816,1466667,11051,489,0
2817,1467188,11268,506,0
2818,1467708,11051,489,0
2819,1468229,10410,437,0
2820,1468750,9369,353,0
2821,1469271,7967,240,0
2822,1469792,6260,102,0
2823,1470312,4312,0,0
2824,1470833,2198,0,0
2825,1471354,0,0,0
2826,1471875,-2198,0,0
2827,1472396,-4312,0,0
2828,1472917,-6260,-100,0
2829,1473438,-7967,-237,0
2830,1473958,-9369,-348,0
2831,1474479,-10410,-431,0
2832,1475000,-11051,-483,0
2833,1475521,-11268,-500,0
2834,1476042,-11051,-483,0
2835,1476562,-10410,-431,0
2836,1477083,-9369,-348,0
2837,1477604,-7967,-237,0
2838,1478125,-6260,-100,0
2839,1478646,-4312,0,0
2840,1479167,-2198,0,0
2841,1479688,0,0,0
2842,1480208,2198,0,0
2843,1480729,4312,0,0
2844,1481250,6260,121,0
2845,1481771,7967,284,0
2846,1482292,9369,419,0
2847,1482812,10410,518,0
2848,1483333,11051,580,0
2849,1483854,11268,601,0
2850,1484375,11051,580,0
2851,1484896,10410,518,0
2852,1485417,9369,419,0
2853,1485938,7967,284,0
2854,1486458,6260,121,0
2855,1486979,4312,0,0
2856,1487500,2198,0,0
2857,1488021,0,0,0
2858,1488542,-2198,0,0
2859,1489062,-4312,0,0
2860,1489583,-6260,-128,0
2861,1490104,-7967,-300,0
2862,1490625,-9369,-442,0
2863,1491146,-10410,-548,0
2864,1491667,-11051,-612,0
2865,1492188,-11268,-634,0
2866,1492708,-11051,-612,0
2867,1493229,-10410,-548,0
2868,1493750,-9369,-442,0
2869,1494271,-7967,-300,0
2870,1494792,-6260,-128,0
2871,1495312,-4312,0,0
2872,1495833,-2198,0,0
2873,1496354,0,0,0
2874,1496875,2198,0,0
2875,1497396,4312,0,0
2876,1497917,6260,141,0
2877,1498438,7967,331,0
2878,1498958,9369,488,0
2879,1499479,10410,604,0
2880,1500000,11051,676,0
2881,1500521,11268,700,0
2882,1501042,11051,676,0
2883,1501562,10410,604,0
2884,1502083,9369,488,0
2885,1502604,7967,331,0
2886,1503125,6260,141,0
2887,1503646,4312,0,0
2888,1504167,2198,0,0
2889,1504688,0,0,0
2890,1505208,-2198,0,0
2891,1505729,-4312,0,0
2892,1506250,-6260,-141,0
2893,1506771,-7967,-331,0
2894,1507292,-9369,-488,0
2895,1507812,-10410,-604,0
2896,1508333,-11051,-676,0
2897,1508854,-11268,-700,0
2898,1509375,-11051,-676,0
2899,1509896,-10410,-604,0
2900,1510417,-9369,-488,0
2901,1510938,-7967,-331,0
2902,1511458,-6260,-141,0
2903,1511979,-4312,0,0
2904,1512500,-2198,0,0
2905,1513021,0,0,0
2906,1513542,2198,0,0
2907,1514062,4312,0,0
2908,1514583,6260,161,0
2909,1515104,7967,379,0
2910,1515625,9369,557,0
2911,1516146,10410,690,0
2912,1516667,11051,772,0
2913,1517188,11268,800,0
2914,1517708,11051,772,0
2915,1518229,10410,690,0
2916,1518750,9369,557,0
2917,1519271,7967,379,0
2918,1519792,6260,161,0
2919,1520312,4312,0,0
2920,1520833,2198,0,0
2921,1521354,0,0,0
2922,1521875,-2198,0,0
2923,1522396,-4312,0,0
2924,1522917,-6260,-161,0
2925,1523438,-7967,-379,0
2926,1523958,-9369,-557,0
2927,1524479,-10410,-690,0
2928,1525000,-11051,-772,0
2929,1525521,-11268,-800,0
2930,1526042,-11051,-772,0
2931,1526562,-10410,-690,0
2932,1527083,-9369,-557,0
2933,1527604,-7967,-379,0
2934,1528125,-6260,-161,0
2935,1528646,-4312,0,0
2936,1529167,-2198,0,0
2937,1529688,0,0,0
2938,1530208,2198,0,0
2939,1530729,4312,0,0
2940,1531250,6260,181,0
2941,1531771,7967,426,0
2942,1532292,9369,627,0
2943,1532812,10410,777,0
2944,1533333,11051,869,0
2945,1533854,11268,900,0
2946,1534375,11051,869,0
2947,1534896,10410,777,0
2948,1535417,9369,627,0
2949,1535938,7967,426,0
2950,1536458,6260,181,0
2951,1536979,4312,0,0
2952,1537500,2198,0,0
2953,1538021,0,0,0
2954,1538542,-2198,0,0
2955,1539062,-4312,0,0
2956,1539583,-6260,-195,0
2957,1540104,-7967,-460,0
2958,1540625,-9369,-677,0
2959,1541146,-10410,-838,0
2960,1541667,-11051,-938,0
2961,1542188,-11268,-971,0
2962,1542708,-11051,-938,0
2963,1543229,-10410,-838,0
2964,1543750,-9369,-677,0
2965,1544271,-7967,-460,0
2966,1544792,-6260,-195,0
2967,1545312,-4312,0,0
2968,1545833,-2198,0,0
2969,1546354,0,0,0
2970,1546875,2198,0,0
2971,1547396,4312,0,0
2972,1547917,6260,221,0
2973,1548438,7967,520,0
2974,1548958,9369,766,0
2975,1549479,10410,949,0
2976,1550000,11051,1061,0
2977,1550521,11268,1099,0
2978,1551042,11051,1061,0
2979,1551562,10410,949,0
2980,1552083,9369,766,0
2981,1552604,7967,520,0
2982,1553125,6260,221,0
2983,1553646,4312,0,0
2984,1554167,2198,0,0
2985,1554688,0,0,0
2986,1555208,-2198,0,0
2987,1555729,-4312,0,0
2988,1556250,-6260,-221,0
2989,1556771,-7967,-520,0
2990,1557292,-9369,-766,0
2991,1557812,-10410,-949,0
2992,1558333,-11051,-1061,0
2993,1558854,-11268,-1099,0
2994,1559375,-11051,-1061,0
2995,1559896,-10410,-949,0
2996,1560417,-9369,-766,0
2997,1560938,-7967,-520,0
2998,1561458,-6260,-221,0
2999,1561979,-4312,0,0
3000,1562500,-2198,0,0
3001,1563021,0,0,0
3002,1563542,2198,0,0
3003,1564062,4312,0,0
3004,1564583,6260,221,0
3005,1565104,7967,520,0
3006,1565625,9369,766,0
3007,1566146,10410,949,0
3008,1566667,11051,1061,0
3009,1567188,11268,1099,0
3010,1567708,11051,1061,0
3011,1568229,10410,949,0
3012,1568750,9369,766,0
3013,1569271,7967,520,0
3014,1569792,6260,221,0
3015,1570312,4312,0,0
3016,1570833,2198,0,0
3017,1571354,0,0,0
3018,1571875,-2198,0,0
3019,1572396,-4312,0,0
3020,1572917,-6260,-221,0
3021,1573438,-7967,-520,0
3022,1573958,-9369,-766,0
3023,1574479,-10410,-949,0
3024,1575000,-11051,-1061,0
3025,1575521,-11268,-1099,0
3026,1576042,-11051,-1061,0
3027,1576562,-10410,-949,0
3028,1577083,-9369,-766,0
3029,1577604,-7967,-520,0
3030,1578125,-6260,-221,0
3031,1578646,-4312,0,0
3032,1579167,-2198,0,0
3033,1579688,0,0,0
3034,1580208,2198,0,0
3035,1580729,4312,0,0
3036,1581250,6260,221,0
3037,1581771,7967,520,0
3038,1582292,9369,766,0
3039,1582812,10410,949,0
3040,1583333,11051,1061,0
3041,1583854,11268,1099,0
3042,1584375,11051,1061,0
3043,1584896,10410,949,0
3044,1585417,9369,766,0
3045,1585938,7967,520,0
3046,1586458,6260,221,0
3047,1586979,4312,0,0
3048,1587500,2198,0,0
3049,1588021,0,0,0
3050,1588542,-2198,0,0
3051,1589062,-4312,0,0
3052,1589583,-6260,-222,0
3053,1590104,-7967,-522,0
3054,1590625,-9369,-768,0
3055,1591146,-10410,-952,0
3056,1591667,-11051,-1064,0
3057,1592188,-11268,-1102,0
3058,1592708,-11051,-1064,0
3059,1593229,-10410,-952,0
3060,1593750,-9369,-768,0
3061,1594271,-7967,-522,0
3062,1594792,-6260,-222,0
3063,1595312,-4312,0,0
3064,1595833,-2198,0,0
3065,1596354,0,0,0
3066,1596875,2198,0,0
3067,1597396,4312,0,0
3068,1597917,6260,221,0
3069,1598438,7967,520,0
3070,1598958,9369,766,0
3071,1599479,10410,949,0
3072,1600000,11051,1061,0
3073,1600521,11268,1099,0
3074,1601042,11051,1061,0
3075,1601562,10410,949,0
3076,1602083,9369,766,0
3077,1602604,7967,520,0
3078,1603125,6260,221,0
3079,1603646,4312,0,0
3080,1604167,2198,0,0
3081,1604688,0,0,0
3082,1605208,-2198,0,0
3083,1605729,-4312,0,0
3084,1606250,-6260,-221,0
3085,1606771,-7967,-520,0
3086,1607292,-9369,-766,0
3087,1607812,-10410,-949,0
3088,1608333,-11051,-1061,0
3089,1608854,-11268,-1099,0
3090,1609375,-11051,-1061,0
3091,1609896,-10410,-949,0
3092,1610417,-9369,-766,0
3093,1610938,-7967,-520,0
3094,1611458,-6260,-221,0
3095,1611979,-4312,0,0
3096,1612500,-2198,0,0
3097,1613021,0,0,0
3098,1613542,2198,0,0
3099,1614062,4312,0,0
3100,1614583,6260,227,0
3101,1615104,7967,535,0
3102,1615625,9369,787,0
3103,1616146,10410,975,0
3104,1616667,11051,1090,0
3105,1617188,11268,1129,0
3106,1617708,11051,1090,0
3107,1618229,10410,975,0
3108,1618750,9369,787,0
3109,1619271,7967,535,0
3110,1619792,6260,227,0
3111,1620312,4312,0,0
3112,1620833,2198,0,0
3113,1621354,0,0,0
3114,1621875,-2198,0,0
3115,1622396,-4312,0,0
3116,1622917,-6260,-246,0
3117,1623438,-7967,-578,0
3118,1623958,-9369,-851,0
3119,1624479,-10410,-1054,0
3120,1625000,-11051,-1179,0
3121,1625521,-11268,-1221,0
